Airport_ID_start,Airport_ID_end,Route_ID
ALG,TLM,ALG-TLM
ALG,TLS,ALG-TLS
ALG,TUN,ALG-TUN
ALG,VIE,ALG-VIE
ALG,YUL,ALG-YUL
AMM,ALG,AMM-ALG
AZR,ALG,AZR-ALG
AZR,BMW,AZR-BMW
AZR,CZL,AZR-CZL
AZR,INZ,AZR-INZ
AZR,OGX,AZR-OGX
AZR,ORN,AZR-ORN
BCN,ALG,BCN-ALG
BCN,ORN,BCN-ORN
BEY,ALG,BEY-ALG
BJA,ALG,BJA-ALG
BJA,LYS,BJA-LYS
BJA,MRS,BJA-MRS
BJA,ORY,BJA-ORY
BKO,ALG,BKO-ALG
BLJ,ALG,BLJ-ALG
BLJ,LYS,BLJ-LYS
BLJ,MRS,BLJ-MRS
BLJ,ORY,BLJ-ORY
BMW,AZR,BMW-AZR
BOD,ALG,BOD-ALG
BRU,ALG,BRU-ALG
BSK,ALG,BSK-ALG
BSK,LYS,BSK-LYS
BSK,ORY,BSK-ORY
CAI,ALG,CAI-ALG
CBH,ORN,CBH-ORN
CDG,AAE,CDG-AAE
CDG,CZL,CDG-CZL
CDG,ORN,CDG-ORN
CFK,MRS,CFK-MRS
CMN,ALG,CMN-ALG
CMN,ORN,CMN-ORN
CZL,ALG,CZL-ALG
CZL,AZR,CZL-AZR
CZL,CDG,CZL-CDG
CZL,GHA,CZL-GHA
CZL,HME,CZL-HME
CZL,IST,CZL-IST
CZL,LYS,CZL-LYS
CZL,MRS,CZL-MRS
CZL,NCE,CZL-NCE
CZL,ORN,CZL-ORN
CZL,ORY,CZL-ORY
DJG,OGX,DJG-OGX
DJG,TMR,DJG-TMR
DKR,ALG,DKR-ALG
DXB,ALG,DXB-ALG
EBH,ALG,EBH-ALG
ELG,OGX,ELG-OGX
ELG,TMR,ELG-TMR
ELU,ALG,ELU-ALG
ETZ,ALG,ETZ-ALG
FCO,ALG,FCO-ALG
FRA,ALG,FRA-ALG
GHA,ALG,GHA-ALG
GHA,CZL,GHA-CZL
GHA,ORN,GHA-ORN
GHA,TMR,GHA-TMR
GVA,ALG,GVA-ALG
HME,ALG,HME-ALG
HME,CZL,HME-CZL
HME,HRM,HME-HRM
HME,IAM,HME-IAM
HME,ORN,HME-ORN
HRM,ALG,HRM-ALG
HRM,HME,HRM-HME
IAM,HME,IAM-HME
IAM,OGX,IAM-OGX
INZ,ALG,INZ-ALG
INZ,TMR,INZ-TMR
IST,AAE,IST-AAE
IST,ALG,IST-ALG
IST,CZL,IST-CZL
IST,ORN,IST-ORN
LHR,ALG,LHR-ALG
LIL,ALG,LIL-ALG
LIL,ORN,LIL-ORN
LIS,ALG,LIS-ALG
LYS,AAE,LYS-AAE
LYS,ALG,LYS-ALG
LYS,BJA,LYS-BJA
LYS,BLJ,LYS-BLJ
LYS,BSK,LYS-BSK
LYS,CZL,LYS-CZL
LYS,ORN,LYS-ORN
LYS,QSF,LYS-QSF
LYS,TLM,LYS-TLM
MAD,ALG,MAD-ALG
MRS,AAE,MRS-AAE
MRS,BJA,MRS-BJA
MRS,BLJ,MRS-BLJ
MRS,CFK,MRS-CFK
MRS,CZL,MRS-CZL
MRS,ORN,MRS-ORN
MRS,QSF,MRS-QSF
MRS,TLM,MRS-TLM
MUW,ALG,MUW-ALG
MUW,TID,MUW-TID
MXP,ALG,MXP-ALG
MZW,ALG,MZW-ALG
NCE,ALG,NCE-ALG
NCE,CZL,NCE-CZL
NIM,ALG,NIM-ALG
OGX,ALG,OGX-ALG
OGX,AZR,OGX-AZR
OGX,ELG,OGX-ELG
OGX,IAM,OGX-IAM
OGX,ORN,OGX-ORN
ORN,AAE,ORN-AAE
ORN,ALC,ORN-ALC
ORN,ALG,ORN-ALG
ORN,AZR,ORN-AZR
ORN,BCN,ORN-BCN
ORN,CBH,ORN-CBH
ORN,CDG,ORN-CDG
ORN,CMN,ORN-CMN
ORN,CZL,ORN-CZL
ORN,GHA,ORN-GHA
ORN,HME,ORN-HME
ORN,IST,ORN-IST
ORN,LIL,ORN-LIL
ORN,LYS,ORN-LYS
ORN,MRS,ORN-MRS
ORN,OGX,ORN-OGX
ORN,ORY,ORN-ORY
ORN,TLS,ORN-TLS
ORY,AAE,ORY-AAE
ORY,ALG,ORY-ALG
ORY,BJA,ORY-BJA
ORY,BLJ,ORY-BLJ
ORY,BSK,ORY-BSK
ORY,CZL,ORY-CZL
ORY,ORN,ORY-ORN
ORY,QSF,ORY-QSF
ORY,TLM,ORY-TLM
OUA,ALG,OUA-ALG
PEK,ALG,PEK-ALG
PMI,ALG,PMI-ALG
QSF,ALG,QSF-ALG
QSF,LYS,QSF-LYS
QSF,MRS,QSF-MRS
QSF,ORY,QSF-ORY
TEE,ALG,TEE-ALG
TGR,ALG,TGR-ALG
TID,ALG,TID-ALG
TIP,ALG,TIP-ALG
TLM,ALG,TLM-ALG
TLM,LYS,TLM-LYS
TLM,MRS,TLM-MRS
TLM,ORY,TLM-ORY
TLS,ALG,TLS-ALG
TLS,ORN,TLS-ORN
TMR,ALG,TMR-ALG
TMR,ELG,TMR-ELG
TMR,GHA,TMR-GHA
TMR,INZ,TMR-INZ
TUN,ALG,TUN-ALG
VIE,ALG,VIE-ALG
YUL,ALG,YUL-ALG
ADD,BOM,ADD-BOM
ADD,DEL,ADD-DEL
AGR,BOM,AGR-BOM
AGR,HJR,AGR-HJR
AGX,COK,AGX-COK
AJL,IMF,AJL-IMF
AMD,KWI,AMD-KWI
BBI,IXZ,BBI-IXZ
BHX,DEL,BHX-DEL
BLR,FRA,BLR-FRA
BOM,ADD,BOM-ADD
BOM,AGR,BOM-AGR
BOM,CAI,BOM-CAI
BOM,EWR,BOM-EWR
BOM,FRA,BOM-FRA
BOM,GWL,BOM-GWL
BOM,IST,BOM-IST
BOM,IXD,BOM-IXD
BOM,JGA,BOM-JGA
BOM,MUC,BOM-MUC
BOM,VNS,BOM-VNS
BOM,ZRH,BOM-ZRH
CAI,BOM,CAI-BOM
CCJ,CJB,CCJ-CJB
CCJ,COK,CCJ-COK
CCJ,DXB,CCJ-DXB
CCJ,JED,CCJ-JED
CCJ,RUH,CCJ-RUH
CCJ,SHJ,CCJ-SHJ
CCU,DMU,CCU-DMU
CCU,KTM,CCU-KTM
CCU,SHL,CCU-SHL
CJB,CCJ,CJB-CCJ
CMB,DEL,CMB-DEL
CMB,MAA,CMB-MAA
COK,AGX,COK-AGX
COK,CCJ,COK-CCJ
DED,LKO,DED-LKO
DEL,ADD,DEL-ADD
DEL,BHX,DEL-BHX
DEL,CMB,DEL-CMB
DEL,DHM,DEL-DHM
DEL,FRA,DEL-FRA
DEL,IST,DEL-IST
DEL,IXD,DEL-IXD
DEL,IXU,DEL-IXU
DEL,JED,DEL-JED
DEL,JFK,DEL-JFK
DEL,JLR,DEL-JLR
DEL,KNU,DEL-KNU
DEL,KUU,DEL-KUU
DEL,LUH,DEL-LUH
DEL,MCT,DEL-MCT
DEL,MEL,DEL-MEL
DEL,MUC,DEL-MUC
DEL,NRT,DEL-NRT
DEL,ORD,DEL-ORD
DEL,PVG,DEL-PVG
DEL,RUH,DEL-RUH
DEL,STV,DEL-STV
DEL,SYD,DEL-SYD
DEL,VIE,DEL-VIE
DEL,VTZ,DEL-VTZ
DEL,ZRH,DEL-ZRH
DHM,DEL,DHM-DEL
DIB,DMU,DIB-DMU
DMU,CCU,DMU-CCU
DMU,DIB,DMU-DIB
DXB,CCJ,DXB-CCJ
DXB,GOI,DXB-GOI
EWR,BOM,EWR-BOM
FRA,BLR,FRA-BLR
FRA,BOM,FRA-BOM
FRA,DEL,FRA-DEL
FRA,MAA,FRA-MAA
FRA,PNQ,FRA-PNQ
GOI,DXB,GOI-DXB
GOI,KWI,GOI-KWI
GOI,PNQ,GOI-PNQ
GWL,BOM,GWL-BOM
HJR,VNS,HJR-VNS
HYD,JED,HYD-JED
HYD,MCT,HYD-MCT
HYD,SHJ,HYD-SHJ
HYD,TIR,HYD-TIR
HYD,VGA,HYD-VGA
IMF,AJL,IMF-AJL
IMF,IXS,IMF-IXS
IST,BOM,IST-BOM
IST,DEL,IST-DEL
IXD,BOM,IXD-BOM
IXD,DEL,IXD-DEL
IXJ,IXL,IXJ-IXL
IXL,IXJ,IXL-IXJ
IXL,SXR,IXL-SXR
IXS,IMF,IXS-IMF
IXU,DEL,IXU-DEL
IXZ,DEL,IXZ-DEL
JED,CCJ,JED-CCJ
JED,DEL,JED-DEL
JED,HYD,JED-HYD
JFK,DEL,JFK-DEL
JGA,BOM,JGA-BOM
JLR,DEL,JLR-DEL
KNU,DEL,KNU-DEL
KTM,CCU,KTM-CCU
KTM,VNS,KTM-VNS
KUU,DEL,KUU-DEL
KWI,AMD,KWI-AMD
KWI,GOI,KWI-GOI
LKO,DED,LKO-DED
LUH,DEL,LUH-DEL
MAA,CMB,MAA-CMB
MAA,FRA,MAA-FRA
MAA,MCT,MAA-MCT
MAA,SHJ,MAA-SHJ
MCT,DEL,MCT-DEL
MCT,HYD,MCT-HYD
MCT,MAA,MCT-MAA
MEL,DEL,MEL-DEL
MUC,BOM,MUC-BOM
MUC,DEL,MUC-DEL
NAG,RPR,NAG-RPR
NRT,DEL,NRT-DEL
ORD,DEL,ORD-DEL
PNQ,GOI,PNQ-GOI
PVG,DEL,PVG-DEL
RPR,VTZ,RPR-VTZ
RUH,CCJ,RUH-CCJ
RUH,DEL,RUH-DEL
RUH,TRV,RUH-TRV
SHJ,CCJ,SHJ-CCJ
SHJ,HYD,SHJ-HYD
SHJ,MAA,SHJ-MAA
SHJ,TRV,SHJ-TRV
SHL,CCU,SHL-CCU
STV,DEL,STV-DEL
SXR,IXL,SXR-IXL
SYD,DEL,SYD-DEL
TIR,HYD,TIR-HYD
TRV,RUH,TRV-RUH
TRV,SHJ,TRV-SHJ
VGA,HYD,VGA-HYD
VIE,DEL,VIE-DEL
VNS,AGR,VNS-AGR
VNS,BOM,VNS-BOM
VNS,KTM,VNS-KTM
VTZ,DEL,VTZ-DEL
ZRH,BOM,ZRH-BOM
ZRH,DEL,ZRH-DEL
AOR,KUL,AOR-KUL
BDO,KUL,BDO-KUL
BKI,CAN,BKI-CAN
BKI,CGK,BKI-CGK
BKI,HGH,BKI-HGH
BKI,JHB,BKI-JHB
BKI,KBR,BKI-KBR
BKI,KCH,BKI-KCH
BKI,KUL,BKI-KUL
BKI,MYY,BKI-MYY
BKI,PEN,BKI-PEN
BKI,SDK,BKI-SDK
BKI,SZX,BKI-SZX
BKI,TPE,BKI-TPE
BKI,TWU,BKI-TWU
BPN,KUL,BPN-KUL
BTJ,KUL,BTJ-KUL
BTU,KCH,BTU-KCH
BTU,KUL,BTU-KUL
CAN,BKI,CAN-BKI
CAN,KUL,CAN-KUL
CCU,KUL,CCU-KUL
CGK,BKI,CGK-BKI
CNX,KUL,CNX-KUL
COK,KUL,COK-KUL
DMK,KUL,DMK-KUL
DPS,KUL,DPS-KUL
HAN,KUL,HAN-KUL
HDY,KUL,HDY-KUL
HGH,BKI,HGH-BKI
HKT,KUL,HKT-KUL
JHB,BKI,JHB-BKI
JHB,KBR,JHB-KBR
JHB,KCH,JHB-KCH
JHB,KUL,JHB-KUL
JHB,MYY,JHB-MYY
JHB,PEN,JHB-PEN
JHB,SBW,JHB-SBW
JHB,TWU,JHB-TWU
JOG,KUL,JOG-KUL
KBR,BKI,KBR-BKI
KBR,JHB,KBR-JHB
KBR,KCH,KBR-KCH
KBR,KUL,KBR-KUL
KBV,KUL,KBV-KUL
KCH,BKI,KCH-BKI
KCH,BTU,KCH-BTU
KCH,JHB,KCH-JHB
KCH,KBR,KCH-KBR
KCH,KUL,KCH-KUL
KCH,LGK,KCH-LGK
KCH,MYY,KCH-MYY
KCH,PEN,KCH-PEN
KCH,SBW,KCH-SBW
KLO,KUL,KLO-KUL
KMG,KUL,KMG-KUL
KUL,AOR,KUL-AOR
KUL,BDO,KUL-BDO
KUL,BKI,KUL-BKI
KUL,BPN,KUL-BPN
KUL,BTJ,KUL-BTJ
KUL,BTU,KUL-BTU
KUL,CAN,KUL-CAN
KUL,CCU,KUL-CCU
KUL,CNX,KUL-CNX
KUL,COK,KUL-COK
KUL,DMK,KUL-DMK
KUL,DPS,KUL-DPS
KUL,HAN,KUL-HAN
KUL,HDY,KUL-HDY
KUL,HKT,KUL-HKT
KUL,JHB,KUL-JHB
KUL,JOG,KUL-JOG
KUL,KBR,KUL-KBR
KUL,KBV,KUL-KBV
KUL,KCH,KUL-KCH
KUL,KLO,KUL-KLO
KUL,KMG,KUL-KMG
KUL,KWL,KUL-KWL
KUL,LBU,KUL-LBU
KUL,LOP,KUL-LOP
KUL,MYY,KUL-MYY
KUL,NNG,KUL-NNG
KUL,PDG,KUL-PDG
KUL,PKU,KUL-PKU
KUL,PLM,KUL-PLM
KUL,PNH,KUL-PNH
KUL,REP,KUL-REP
KUL,SBW,KUL-SBW
KUL,SDK,KUL-SDK
KUL,SGN,KUL-SGN
KUL,SOC,KUL-SOC
KUL,SRG,KUL-SRG
KUL,SUB,KUL-SUB
KUL,SZX,KUL-SZX
KUL,TGG,KUL-TGG
KUL,TRZ,KUL-TRZ
KUL,TWU,KUL-TWU
KUL,UPG,KUL-UPG
KUL,URT,KUL-URT
KWL,KUL,KWL-KUL
LBU,KUL,LBU-KUL
LGK,KCH,LGK-KCH
LGK,PEN,LGK-PEN
LOP,KUL,LOP-KUL
MYY,BKI,MYY-BKI
MYY,JHB,MYY-JHB
MYY,KCH,MYY-KCH
MYY,KUL,MYY-KUL
MYY,PEN,MYY-PEN
MYY,TGG,MYY-TGG
NNG,KUL,NNG-KUL
PDG,KUL,PDG-KUL
PEN,BKI,PEN-BKI
PEN,JHB,PEN-JHB
PEN,KCH,PEN-KCH
PEN,LGK,PEN-LGK
PEN,MYY,PEN-MYY
PKU,KUL,PKU-KUL
PLM,KUL,PLM-KUL
PNH,KUL,PNH-KUL
REP,KUL,REP-KUL
SBW,JHB,SBW-JHB
SBW,KCH,SBW-KCH
SBW,KUL,SBW-KUL
SDK,BKI,SDK-BKI
SDK,KUL,SDK-KUL
SGN,KUL,SGN-KUL
SOC,KUL,SOC-KUL
SRG,KUL,SRG-KUL
SUB,KUL,SUB-KUL
SZX,BKI,SZX-BKI
SZX,KUL,SZX-KUL
TGG,KUL,TGG-KUL
TGG,MYY,TGG-MYY
TPE,BKI,TPE-BKI
TRZ,KUL,TRZ-KUL
TWU,BKI,TWU-BKI
TWU,JHB,TWU-JHB
TWU,KUL,TWU-KUL
UPG,KUL,UPG-KUL
URT,KUL,URT-KUL
AGU,MTY,AGU-MTY
AQP,JUL,AQP-JUL
ATL,PVR,ATL-PVR
ATL,SJD,ATL-SJD
BJX,MEX,BJX-MEX
BJX,MTY,BJX-MTY
BJX,SFO,BJX-SFO
BJX,TIJ,BJX-TIJ
BRU,MAD,BRU-MAD
CCS,MEX,CCS-MEX
CEN,GDL,CEN-GDL
CEN,HMO,CEN-HMO
CJS,CUU,CJS-CUU
CJS,HMO,CJS-HMO
CJS,MTY,CJS-MTY
CJS,TIJ,CJS-TIJ
CLQ,MEX,CLQ-MEX
CUL,GDL,CUL-GDL
CUL,HMO,CUL-HMO
CUL,MTY,CUL-MTY
CUL,TIJ,CUL-TIJ
CUN,DTW,CUN-DTW
CUN,HAV,CUN-HAV
CUN,IND,CUN-IND
CUN,LAX,CUN-LAX
CUN,MAD,CUN-MAD
CUN,MCO,CUN-MCO
CUN,MSP,CUN-MSP
CUN,PTY,CUN-PTY
CUN,RDU,CUN-RDU
CUN,SLC,CUN-SLC
CUU,CJS,CUU-CJS
CUU,GDL,CUU-GDL
CUU,HMO,CUU-HMO
CUU,MTY,CUU-MTY
CUU,TRC,CUU-TRC
CVG,CUN,CVG-CUN
CVM,MEX,CVM-MEX
DGO,MEX,DGO-MEX
DGO,TIJ,DGO-TIJ
DTW,CUN,DTW-CUN
DTW,MEX,DTW-MEX
DTW,MTY,DTW-MTY
EZE,MEX,EZE-MEX
FAT,GDL,FAT-GDL
GDL,CEN,GDL-CEN
GDL,CUL,GDL-CUL
GDL,CUU,GDL-CUU
GDL,FAT,GDL-FAT
GDL,HMO,GDL-HMO
GDL,LAP,GDL-LAP
GDL,MZT,GDL-MZT
GDL,ONT,GDL-ONT
GDL,ORD,GDL-ORD
GDL,PTY,GDL-PTY
GDL,PVR,GDL-PVR
GDL,SFO,GDL-SFO
GDL,SMF,GDL-SMF
GDL,TLC,GDL-TLC
GDL,TRC,GDL-TRC
GRU,MEX,GRU-MEX
GUA,TAP,GUA-TAP
HAV,CUN,HAV-CUN
HMO,CEN,HMO-CEN
HMO,CJS,HMO-CJS
HMO,CUL,HMO-CUL
HMO,CUU,HMO-CUU
HMO,GDL,HMO-GDL
HMO,LAX,HMO-LAX
HMO,LMM,HMO-LMM
HMO,MTY,HMO-MTY
HMO,MXL,HMO-MXL
HMO,TIJ,HMO-TIJ
IAD,MEX,IAD-MEX
IAH,MEX,IAH-MEX
IND,CUN,IND-CUN
JAL,MEX,JAL-MEX
JUL,CUZ,JUL-CUZ
LAP,GDL,LAP-GDL
LAS,MEX,LAS-MEX
LAX,CUN,LAX-CUN
LAX,HMO,LAX-HMO
LAX,MZT,LAX-MZT
LAX,PVR,LAX-PVR
LAX,ZIH,LAX-ZIH
LAX,ZLO,LAX-ZLO
LHR,MEX,LHR-MEX
LIM,AQP,LIM-AQP
LIM,LPB,LIM-LPB
LIM,MEX,LIM-MEX
LIM,VVI,LIM-VVI
LMM,HMO,LMM-HMO
LMM,MEX,LMM-MEX
LMM,MZT,LMM-MZT
LPB,LIM,LPB-LIM
LZC,MEX,LZC-MEX
MAD,BRU,MAD-BRU
MAD,CUN,MAD-CUN
MAD,MEX,MAD-MEX
MAM,MEX,MAM-MEX
MCO,CUN,MCO-CUN
MCO,MEX,MCO-MEX
MEX,BJX,MEX-BJX
MEX,CCS,MEX-CCS
MEX,CLQ,MEX-CLQ
MEX,CVM,MEX-CVM
MEX,DGO,MEX-DGO
MEX,DTW,MEX-DTW
MEX,EZE,MEX-EZE
MEX,GRU,MEX-GRU
MEX,IAD,MEX-IAD
MEX,IAH,MEX-IAH
MEX,JAL,MEX-JAL
MEX,LAS,MEX-LAS
MEX,LHR,MEX-LHR
MEX,LIM,MEX-LIM
MEX,LMM,MEX-LMM
MEX,LZC,MEX-LZC
MEX,MAD,MEX-MAD
MEX,MAM,MEX-MAM
MEX,MCO,MEX-MCO
MEX,MLM,MEX-MLM
MEX,MXL,MEX-MXL
MEX,NLD,MEX-NLD
MEX,PAZ,MEX-PAZ
MEX,PDS,MEX-PDS
MEX,PTY,MEX-PTY
MEX,PXM,MEX-PXM
MEX,SAL,MEX-SAL
MEX,SAP,MEX-SAP
MEX,SCL,MEX-SCL
MEX,SFO,MEX-SFO
MEX,SLP,MEX-SLP
MEX,SLW,MEX-SLW
MEX,TAP,MEX-TAP
MEX,TPQ,MEX-TPQ
MEX,UIO,MEX-UIO
MEX,YUL,MEX-YUL
MIA,MID,MIA-MID
MID,MIA,MID-MIA
MLM,MEX,MLM-MEX
MLM,SFO,MLM-SFO
MSP,CUN,MSP-CUN
MTY,AGU,MTY-AGU
MTY,BJX,MTY-BJX
MTY,CJS,MTY-CJS
MTY,CUL,MTY-CUL
MTY,CUU,MTY-CUU
MTY,DTW,MTY-DTW
MTY,HMO,MTY-HMO
MTY,PBC,MTY-PBC
MTY,PTY,MTY-PTY
MTY,QRO,MTY-QRO
MTY,TAM,MTY-TAM
MTY,VER,MTY-VER
MXL,HMO,MXL-HMO
MXL,MEX,MXL-MEX
MZT,GDL,MZT-GDL
MZT,LAX,MZT-LAX
MZT,LMM,MZT-LMM
NLD,MEX,NLD-MEX
NRT,MEX,NRT-MEX
ONT,GDL,ONT-GDL
ORD,GDL,ORD-GDL
PAP,PTY,PAP-PTY
PAZ,MEX,PAZ-MEX
PAZ,REX,PAZ-REX
PAZ,VSA,PAZ-VSA
PBC,MTY,PBC-MTY
PDS,MEX,PDS-MEX
PHX,HMO,PHX-HMO
POS,PTY,POS-PTY
PTY,CUN,PTY-CUN
PTY,GDL,PTY-GDL
PTY,MEX,PTY-MEX
PTY,MTY,PTY-MTY
PTY,PAP,PTY-PAP
PTY,POS,PTY-POS
PVG,TIJ,PVG-TIJ
PVR,GDL,PVR-GDL
PVR,LAX,PVR-LAX
PVR,SLC,PVR-SLC
PXM,MEX,PXM-MEX
QRO,MTY,QRO-MTY
RDU,CUN,RDU-CUN
REX,PAZ,REX-PAZ
SAL,MEX,SAL-MEX
SAP,MEX,SAP-MEX
SCL,MEX,SCL-MEX
SFO,BJX,SFO-BJX
SFO,GDL,SFO-GDL
SFO,MEX,SFO-MEX
SFO,MLM,SFO-MLM
SFO,SJD,SFO-SJD
SJC,SJD,SJC-SJD
SJD,SFO,SJD-SFO
SJD,SJC,SJD-SJC
SJD,SLC,SJD-SLC
SLC,CUN,SLC-CUN
SLC,PVR,SLC-PVR
SLC,SJD,SLC-SJD
SLP,MEX,SLP-MEX
SLW,MEX,SLW-MEX
SMF,GDL,SMF-GDL
TAM,MTY,TAM-MTY
TAM,VER,TAM-VER
TAP,GUA,TAP-GUA
TAP,MEX,TAP-MEX
TIJ,BJX,TIJ-BJX
TIJ,CJS,TIJ-CJS
TIJ,CUL,TIJ-CUL
TIJ,DGO,TIJ-DGO
TIJ,HMO,TIJ-HMO
TIJ,NRT,TIJ-NRT
TIJ,PVG,TIJ-PVG
TLC,GDL,TLC-GDL
TPQ,MEX,TPQ-MEX
TRC,CUU,TRC-CUU
TRC,GDL,TRC-GDL
UIO,MEX,UIO-MEX
VER,MTY,VER-MTY
VER,TAM,VER-TAM
VSA,PAZ,VSA-PAZ
VVI,LIM,VVI-LIM
YUL,MEX,YUL-MEX
ZIH,LAX,ZIH-LAX
ZLO,LAX,ZLO-LAX
AMS,CTA,AMS-CTA
AMS,LIN,AMS-LIN
AMS,PMO,AMS-PMO
ATH,VCE,ATH-VCE
BLQ,CTA,BLQ-CTA
BLQ,TIA,BLQ-TIA
BRI,LIN,BRI-LIN
CDG,CTA,CDG-CTA
CDG,PMO,CDG-PMO
CPH,VCE,CPH-VCE
CTA,AMS,CTA-AMS
CTA,BLQ,CTA-BLQ
CTA,CDG,CTA-CDG
CTA,LGW,CTA-LGW
CTA,LIN,CTA-LIN
CTA,LYS,CTA-LYS
CTA,MXP,CTA-MXP
CTA,PSA,CTA-PSA
CTA,TRN,CTA-TRN
CTA,VCE,CTA-VCE
CTA,VIE,CTA-VIE
CTA,VRN,CTA-VRN
GOA,TIA,GOA-TIA
LGW,CTA,LGW-CTA
LGW,PMO,LGW-PMO
LIN,AMS,LIN-AMS
LIN,BRI,LIN-BRI
LIN,CTA,LIN-CTA
LIN,NAP,LIN-NAP
LIN,PMO,LIN-PMO
LYS,CTA,LYS-CTA
MXP,CTA,MXP-CTA
MXP,TIA,MXP-TIA
NAP,LIN,NAP-LIN
PMO,AMS,PMO-AMS
PMO,CDG,PMO-CDG
PMO,LGW,PMO-LGW
PMO,LIN,PMO-LIN
PMO,TRN,PMO-TRN
PMO,TXL,PMO-TXL
PMO,VCE,PMO-VCE
PMO,VRN,PMO-VRN
PRG,PSA,PRG-PSA
PRG,VCE,PRG-VCE
PSA,CTA,PSA-CTA
PSA,PRG,PSA-PRG
PSA,TIA,PSA-TIA
PSA,TXL,PSA-TXL
SUF,TRN,SUF-TRN
SUF,VCE,SUF-VCE
TIA,BLQ,TIA-BLQ
TIA,GOA,TIA-GOA
TIA,MXP,TIA-MXP
TIA,PSA,TIA-PSA
TIA,VCE,TIA-VCE
TIA,VRN,TIA-VRN
TRN,CTA,TRN-CTA
TRN,PMO,TRN-PMO
TRN,SUF,TRN-SUF
TXL,PMO,TXL-PMO
TXL,PSA,TXL-PSA
VCE,ATH,VCE-ATH
VCE,CPH,VCE-CPH
VCE,CTA,VCE-CTA
VCE,PMO,VCE-PMO
VCE,PRG,VCE-PRG
VCE,SUF,VCE-SUF
VCE,TIA,VCE-TIA
VIE,CTA,VIE-CTA
VRN,CTA,VRN-CTA
VRN,PMO,VRN-PMO
VRN,TIA,VRN-TIA
AEP,AFA,AEP-AFA
AEP,ASU,AEP-ASU
AEP,BHI,AEP-BHI
AEP,BRC,AEP-BRC
AEP,COR,AEP-COR
AEP,CPC,AEP-CPC
AEP,CRD,AEP-CRD
AEP,CTC,AEP-CTC
AEP,CWB,AEP-CWB
AEP,EQS,AEP-EQS
AEP,FLN,AEP-FLN
AEP,FMA,AEP-FMA
AEP,FTE,AEP-FTE
AEP,GIG,AEP-GIG
AEP,GRU,AEP-GRU
AEP,IGR,AEP-IGR
AEP,IRJ,AEP-IRJ
AEP,JUJ,AEP-JUJ
AEP,LUQ,AEP-LUQ
AEP,MDZ,AEP-MDZ
AEP,NQN,AEP-NQN
AEP,POA,AEP-POA
AEP,PSS,AEP-PSS
AEP,REL,AEP-REL
AEP,RES,AEP-RES
AEP,RGA,AEP-RGA
AEP,RGL,AEP-RGL
AEP,RHD,AEP-RHD
AEP,RSA,AEP-RSA
AEP,SCL,AEP-SCL
AEP,SDE,AEP-SDE
AEP,SLA,AEP-SLA
AEP,TUC,AEP-TUC
AEP,UAQ,AEP-UAQ
AEP,USH,AEP-USH
AEP,VDM,AEP-VDM
AFA,AEP,AFA-AEP
AFA,LUQ,AFA-LUQ
ASU,AEP,ASU-AEP
ASU,EZE,ASU-EZE
BCN,EZE,BCN-EZE
BHI,AEP,BHI-AEP
BOG,EZE,BOG-EZE
BRC,AEP,BRC-AEP
BRC,COR,BRC-COR
BRC,EZE,BRC-EZE
BRC,MDZ,BRC-MDZ
BSB,EZE,BSB-EZE
CCS,EZE,CCS-EZE
CNF,AEP,CNF-AEP
COR,AEP,COR-AEP
COR,BRC,COR-BRC
COR,EZE,COR-EZE
COR,JUJ,COR-JUJ
COR,SLA,COR-SLA
CPC,AEP,CPC-AEP
CRD,AEP,CRD-AEP
CTC,AEP,CTC-AEP
CUN,EZE,CUN-EZE
CWB,AEP,CWB-AEP
EQS,AEP,EQS-AEP
EZE,ASU,EZE-ASU
EZE,BCN,EZE-BCN
EZE,BOG,EZE-BOG
EZE,BRC,EZE-BRC
EZE,BSB,EZE-BSB
EZE,CCS,EZE-CCS
EZE,COR,EZE-COR
EZE,CUN,EZE-CUN
EZE,FCO,EZE-FCO
EZE,FTE,EZE-FTE
EZE,GIG,EZE-GIG
EZE,GRU,EZE-GRU
EZE,IGR,EZE-IGR
EZE,LIM,EZE-LIM
EZE,MAD,EZE-MAD
EZE,MDZ,EZE-MDZ
EZE,REL,EZE-REL
EZE,ROS,EZE-ROS
EZE,USH,EZE-USH
EZE,VVI,EZE-VVI
FCO,EZE,FCO-EZE
FLN,AEP,FLN-AEP
FMA,AEP,FMA-AEP
FTE,AEP,FTE-AEP
FTE,EZE,FTE-EZE
FTE,USH,FTE-USH
GIG,AEP,GIG-AEP
GIG,EZE,GIG-EZE
GRU,AEP,GRU-AEP
GRU,EZE,GRU-EZE
IGR,AEP,IGR-AEP
IGR,EZE,IGR-EZE
IGR,SLA,IGR-SLA
IRJ,AEP,IRJ-AEP
JUJ,AEP,JUJ-AEP
JUJ,COR,JUJ-COR
LIM,EZE,LIM-EZE
LUQ,AEP,LUQ-AEP
MAD,EZE,MAD-EZE
MDZ,AEP,MDZ-AEP
MDZ,BRC,MDZ-BRC
MDZ,EZE,MDZ-EZE
MDZ,SLA,MDZ-SLA
NQN,AEP,NQN-AEP
POA,AEP,POA-AEP
PSS,AEP,PSS-AEP
REL,AEP,REL-AEP
REL,EZE,REL-EZE
RES,AEP,RES-AEP
RGA,AEP,RGA-AEP
RGL,AEP,RGL-AEP
RHD,AEP,RHD-AEP
ROS,EZE,ROS-EZE
